NumCasa;Nombre;IngresoPersonal;Empleo;Edad;Sexo;EstadoCivil;NivelEducativo;Grado;barrio
1116;Daniel Alejandro Gonzalez Lopez;11500;Dependiente de tienda;79;M;Casado;Técnico;1;Altamira del Este
1406;Fernanda Alejandro Lopez Perez;0;Desempleado;61;F;Casado;Preescolar;2;San Ramón
1395;Miguel Alejandro Castro Mendoza;12000;Trabajador doméstico;24;M;Soltero;Preescolar;1;Urbanización San Miguel
1176;Camila Alejandro Castro Hernandez;0;Desempleado;26;F;Soltero;Preescolar;2;Altamira del Este
1327;Daniel Alejandro Ruiz Mendoza;21000;Costur`ero;42;M;Casado;Preescolar;2;Sol de libertad
1411;Mario Alejandro Castro Hernandez;0;Desempleado;42;M;Casado;Preescolar;2;Altamira del Este
1367;Miguel Alejandro Gonzalez Ruiz;8500;Campesino;41;M;Soltero;Primaria;2;Barrio Guadalupe
1491;Daniel Alejandro Castro Castro;16000;Médico general;59;M;Casado;Universidad;5;Baká
1195;Andres Alejandro Castro Perez;13000;Conductor de taxi;59;M;Soltero;Primaria;2;Barrio El Rosario
1304;Pedro Alejandro Perez Torres;12000;Trabajador doméstico;79;M;Casado;Primaria;1;Urbanización San Miguel
1088;Kevin Alejandro Torres Mendoza;10000;Vendedor;73;M;Casado;Técnico;1;Barrio Guadalupe
1182;Juan Alejandro Perez Hernandez;0;Desempleado;12;M;Soltero;Primaria;3;Barrio El Rosario
1374;Paula Alejandro Martinez Lopez;9500;Técnico Agropecuario;48;F;Soltero;Técnico;3;Barrio Guadalupe
1080;Camila Alejandro Ruiz Castro;13500;Barbero;66;F;Casado;Preescolar;1;Barrio Los Pinos
1063;Valeria Alejandro Castro Lopez;15500;Enfermero;63;F;Casado;Universidad;5;Altamira del Este
1285;Fernanda Alejandro Martinez Gonzalez;0;Desempleado;23;F;Soltero;Preescolar;3;El Calavario
1111;Ana Alejandro Ruiz Ruiz;0;Desempleado;66;F;Casado;Preescolar;2;Colina del Verbo
1168;Miguel Alejandro Perez Torres;12500;Repartidor;17;M;Soltero;Secundaria;1;San Judas
1397;Elena Alejandro Flores Gonzalez;0;Desempleado;13;F;Soltero;Secundaria;1;Monimbó
1115;Fernanda Alejandro Castro Ruiz;0;Desempleado;9;F;Soltero;Primaria;4;19 de Julio
1489;Kevin Alejandro Ruiz Ruiz;0;Desempleado;25;M;Casado;Preescolar;1;Barrio El Calvario
1218;Jose Alejandro Ruiz Torres;12500;Repartidor;71;M;Casado;Primaria;2;Barrio Los Pinos
1117;Pedro Alejandro Perez Perez;21000;Costur`ero;16;M;Soltero;Secundaria;1;Barrio Arnoldo Alemán
1191;Camila Alejandro Perez Lopez;0;Desempleado;5;F;Soltero;Preescolar;1;Barrio Guadalupe
1206;Miguel Alejandro Castro Perez;0;Desempleado;52;M;Casado;Primaria;4;San Ramón
1149;Carlos Alejandro Castro Martinez;11500;Dependiente de tienda;21;M;Soltero;Técnico;1;San Judas
1175;Sofia Alejandro Torres Hernandez;9000;Obrero;62;F;Casado;Primaria;5;Sol de libertad
1144;Luis Alejandro Hernandez Torres;10000;Vendedor;77;M;Casado;Técnico;1;Barrio 19 de Julio
1463;Ana Alejandro Martinez Lopez;13000;Conductor de taxi;50;F;Soltero;Primaria;3;Barrio Los Pinos
1397;Jose Alejandro Hernandez Ruiz;0;Desempleado;8;M;Soltero;Primaria;5;Monimbó
1027;Paula Alejandro Lopez Hernandez;13500;Barbero;80;F;Casado;Primaria;1;Urbanización San Miguel
1451;Juan Alejandro Castro Mendoza;14500;Cocinero;60;M;Soltero;Primaria;2;Urbanización San Miguel
1083;Luis Alejandro Gonzalez Gonzalez;11000;Comerciante Informal;17;M;Soltero;Secundaria;1;Sol de libertad
1173;Mario Alejandro Perez Martinez;17000;Albañil;76;M;Casado;Secundaria;5;Monimbó
1349;Pedro Alejandro Castro Torres;0;Desempleado;14;M;Soltero;Secundaria;1;Altamira del Este
1481;Lucia Alejandro Perez Flores;13500;Barbero;41;F;Casado;Primaria;2;San Judas
1329;Jose Alejandro Hernandez Flores;12500;Repartidor;28;M;Soltero;Preescolar;3;Barrio Obrero
1201;Valeria Alejandro Castro Perez;15500;Enfermero;59;F;Casado;Universidad;5;Barrio Obrero
1308;Jose Alejandro Ruiz Lopez;0;Desempleado;34;M;Soltero;Primaria;3;María Auxiliadora
1212;Lucia Alejandro Lopez Flores;10500;Cajero;26;F;Casado;Técnico;1;Barrio La Cruz
1116;Marta Alejandro Lopez Flores;11000;Comerciante Informal;46;F;Casado;Primaria;5;Altamira del Este
1491;Paula Alejandro Martinez Martinez;0;Desempleado;75;F;Casado;Preescolar;2;Baká
1027;Luis Alejandro Flores Hernandez;11000;Comerciante Informal;32;M;Soltero;Primaria;1;Urbanización San Miguel
1086;Marta Alejandro Ruiz Flores;0;Desempleado;1;F;Soltero;Preescolar;1;Barrio Guadalupe
1106;Juan Alejandro Ruiz Perez;17000;Albañil;20;M;Soltero;Secundaria;5;Colina del Verbo
1229;Maria Alejandro Ruiz Castro;0;Desempleado;68;F;Casado;Preescolar;1;Urbanización San Miguel
1041;Jose Alejandro Torres Gonzalez;11000;Comerciante Informal;54;M;Casado;Preescolar;1;Barrio Guadalupe
1124;Carlos Alejandro Castro Flores;0;Desempleado;8;M;Soltero;Primaria;3;Barrio La Cruz
1456;Lucia Alejandro Martinez Ruiz;0;Desempleado;42;F;Soltero;Preescolar;3;Barrio La Cruz
1349;Sofia Alejandro Martinez Mendoza;0;Desempleado;1;F;Soltero;Preescolar;3;Altamira del Este
1073;Lucia Alejandro Torres Perez;11000;Comerciante Informal;27;F;Soltero;Primaria;4;19 de Julio
1385;Fernanda Alejandro Gonzalez Hernandez;15000;Maestro;24;F;Soltero;Universidad;5;Monimbó
1188;Juan Alejandro Flores Perez;11000;Comerciante Informal;20;M;Soltero;Técnico;1;San Judas
1207;Carlos Alejandro Torres Martinez;0;Desempleado;80;M;Casado;Primaria;2;Barrio La Cruz
1362;Paula Alejandro Ruiz Castro;11500;Dependiente de tienda;44;F;Soltero;Técnico;1;Urbanización San Miguel
1044;Miguel Alejandro Torres Torres;9000;Obrero;30;M;Soltero;Preescolar;2;Barrio El Calvario
1061;Valeria Alejandro Flores Flores;0;Desempleado;1;F;Soltero;Preescolar;3;Barrio 19 de Julio
1323;Elena Alejandro Castro Martinez;0;Desempleado;21;F;Soltero;Técnico;1;Baká
1054;Juan Alejandro Torres Perez;0;Desempleado;77;M;Casado;Primaria;2;Barrio Obrero
1091;Pedro Alejandro Mendoza Mendoza;17000;Albañil;31;M;Soltero;Secundaria;5;Barrio Arnoldo Alemán
1187;Carlos Alejandro Flores Hernandez;18000;Carpintero;45;M;Soltero;Secundaria;5;El Calavario
1158;Ana Alejandro Martinez Castro;8500;Campesino;47;F;Casado;Preescolar;1;María Auxiliadora
1396;Luis Alejandro Perez Torres;0;Desempleado;5;M;Soltero;Preescolar;1;Altamira del Este
1295;Elena Alejandro Torres Mendoza;9500;Técnico Agropecuario;64;F;Casado;Técnico;3;Barrio Guadalupe
1141;Valeria Alejandro Flores Martinez;0;Desempleado;54;F;Casado;Preescolar;3;El Calavario
1293;Fernanda Alejandro Flores Castro;18000;Carpintero;32;F;Soltero;Secundaria;5;Colina del Verbo
1320;Sofia Alejandro Castro Martinez;12500;Repartidor;58;F;Casado;Preescolar;2;Altamira del Este
1358;Fernanda Alejandro Hernandez Flores;0;Desempleado;66;F;Casado;Preescolar;1;Barrio La Cruz
1121;Miguel Alejandro Lopez Gonzalez;0;Desempleado;4;M;Soltero;Preescolar;1;Barrio La Cruz
1353;Lucia Alejandro Hernandez Martinez;18000;Carpintero;33;F;Soltero;Secundaria;5;Barrio Guadalupe
1354;Elena Alejandro Mendoza Gonzalez;14500;Cocinero;79;F;Casado;Primaria;5;Altamira del Este
1277;Lucia Alejandro Mendoza Castro;14500;Cocinero;18;F;Soltero;Técnico;1;Colina del Verbo
1274;Miguel Alejandro Martinez Castro;10500;Cajero;76;M;Casado;Técnico;1;San Ramón
1150;Elena Alejandro Lopez Gonzalez;15000;Maestro;66;F;Soltero;Universidad;5;Barrio 19 de Julio
1228;Marta Alejandro Torres Martinez;14000;Mesero;35;F;Soltero;Preescolar;3;Barrio Arnoldo Alemán
1429;Lucia Alejandro Ruiz Mendoza;13500;Barbero;58;F;Casado;Primaria;3;Monimbó
1161;Paula Alejandro Torres Castro;12500;Repartidor;44;F;Casado;Preescolar;3;San Ramón
1148;Luis Alejandro Mendoza Gonzalez;0;Desempleado;11;M;Soltero;Primaria;3;Barrio Guadalupe
1265;Valeria Alejandro Torres Ruiz;13500;Barbero;62;F;Soltero;Primaria;4;Barrio El Calvario
1486;Fernanda Alejandro Flores Castro;0;Desempleado;40;F;Casado;Primaria;3;Barrio 19 de Julio
1438;Lucia Alejandro Flores Perez;18000;Carpintero;60;F;Casado;Secundaria;5;María Auxiliadora
1059;Elena Alejandro Martinez Mendoza;0;Desempleado;15;F;Soltero;Secundaria;1;Monimbó
1267;Fernanda Alejandro Torres Ruiz;10500;Cajero;37;F;Casado;Técnico;1;San Ramón
1426;Kevin Alejandro Gonzalez Gonzalez;8500;Campesino;56;M;Soltero;Preescolar;3;Monimbó
1431;Pedro Alejandro Hernandez Gonzalez;14000;Mesero;45;M;Soltero;Primaria;1;Barrio El Rosario
1332;Maria Alejandro Flores Torres;11000;Comerciante Informal;30;F;Soltero;Preescolar;3;San Ramón
1162;Camila Alejandro Castro Mendoza;0;Desempleado;9;F;Soltero;Primaria;2;Monimbó
1024;Marta Alejandro Ruiz Martinez;17000;Albañil;50;F;Soltero;Secundaria;5;Barrio Obrero
1484;Juan Alejandro Lopez Mendoza;10000;Vendedor;64;M;Soltero;Técnico;1;El Calavario
1258;Pedro Alejandro Gonzalez Torres;0;Desempleado;21;M;Casado;Técnico;1;19 de Julio
1261;Paula Alejandro Castro Martinez;0;Desempleado;27;F;Soltero;Preescolar;2;Altamira del Este
1225;Valeria Alejandro Hernandez Flores;0;Desempleado;13;F;Soltero;Secundaria;1;Monimbó
1472;Kevin Alejandro Hernandez Torres;10000;Vendedor;57;M;Casado;Técnico;1;Barrio Los Pinos
1230;Jose Alejandro Hernandez Lopez;0;Desempleado;10;M;Soltero;Primaria;2;Barrio 19 de Julio
1262;Maria Alejandro Lopez Perez;0;Desempleado;54;F;Soltero;Preescolar;2;Colina del Verbo
1357;Daniel Alejandro Torres Ruiz;11500;Dependiente de tienda;41;M;Soltero;Técnico;1;Urbanización San Miguel
1087;Daniel Alejandro Mendoza Lopez;14000;Mesero;69;M;Soltero;Preescolar;2;Barrio Los Pinos
1100;Carlos Alejandro Gonzalez Lopez;10500;Cajero;24;M;Soltero;Técnico;1;Barrio El Calvario
1395;Ana Alejandro Gonzalez Torres;0;Desempleado;67;F;Soltero;Preescolar;1;Urbanización San Miguel
1145;Valeria Alejandro Hernandez Flores;0;Desempleado;57;F;Soltero;Primaria;5;San Judas
1202;Carlos Alejandro Castro Lopez;0;Desempleado;77;M;Casado;Primaria;4;Barrio Guadalupe
1246;Luis Alejandro Flores Martinez;0;Desempleado;66;M;Casado;Primaria;2;Sol de libertad
1147;Marta Alejandro Castro Hernandez;0;Desempleado;19;F;Soltero;Técnico;1;San Judas
1467;Luis Alejandro Perez Torres;14000;Mesero;54;M;Casado;Primaria;4;María Auxiliadora
1213;Mario Alejandro Flores Ruiz;0;Desempleado;2;M;Soltero;Preescolar;1;Barrio Medardo Andino
1331;Kevin Alejandro Perez Martinez;0;Desempleado;11;M;Soltero;Primaria;1;Barrio El Calvario
1307;Daniel Alejandro Ruiz Lopez;17000;Albañil;46;M;Soltero;Secundaria;5;Barrio 19 de Julio
1465;Pedro Alejandro Ruiz Castro;12500;Repartidor;63;M;Soltero;Primaria;2;19 de Julio
1080;Sofia Alejandro Lopez Hernandez;14500;Cocinero;39;F;Soltero;Primaria;3;Barrio Los Pinos
1261;Fernanda Alejandro Mendoza Hernandez;9500;Técnico Agropecuario;54;F;Soltero;Técnico;3;Altamira del Este
1034;Daniel Alejandro Torres Castro;10000;Vendedor;19;M;Soltero;Técnico;1;El Calavario
1076;Ana Alejandro Castro Torres;8500;Campesino;15;F;Soltero;Secundaria;1;Sol de libertad
1008;Paula Alejandro Ruiz Flores;11000;Comerciante Informal;78;F;Casado;Primaria;4;Barrio Arnoldo Alemán
1134;Juan Alejandro Hernandez Gonzalez;14000;Mesero;45;M;Soltero;Primaria;3;Barrio La Cruz
1173;Luis Alejandro Hernandez Gonzalez;0;Desempleado;4;M;Soltero;Preescolar;1;Monimbó
1143;Andres Alejandro Mendoza Flores;8500;Campesino;66;M;Soltero;Primaria;3;Barrio Medardo Andino
1275;Marta Alejandro Lopez Castro;0;Desempleado;14;F;Soltero;Secundaria;1;Altamira del Este
1148;Maria Alejandro Castro Flores;8500;Campesino;17;F;Soltero;Secundaria;1;Barrio Guadalupe
1226;Marta Alejandro Ruiz Castro;0;Desempleado;13;F;Soltero;Secundaria;1;Altamira del Este
1038;Mario Alejandro Lopez Perez;11500;Dependiente de tienda;46;M;Casado;Técnico;1;Altamira del Este
1024;Daniel Alejandro Gonzalez Castro;13500;Barbero;40;M;Soltero;Preescolar;1;Barrio Obrero
1067;Sofia Alejandro Lopez Hernandez;0;Desempleado;12;F;Soltero;Primaria;5;Barrio Guadalupe
1086;Pedro Alejandro Perez Gonzalez;0;Desempleado;34;M;Casado;Preescolar;2;Barrio Guadalupe
1372;Kevin Alejandro Hernandez Hernandez;8500;Campesino;44;M;Soltero;Primaria;1;Monimbó
1195;Lucia Alejandro Castro Martinez;11000;Comerciante Informal;66;F;Soltero;Preescolar;2;Barrio El Rosario
1178;Lucia Alejandro Ruiz Lopez;17000;Albañil;76;F;Casado;Secundaria;5;San Ramón
1165;Daniel Alejandro Ruiz Perez;9000;Obrero;59;M;Casado;Primaria;3;Barrio El Rosario
1191;Sofia Alejandro Ruiz Lopez;0;Desempleado;62;F;Soltero;Preescolar;2;Barrio Guadalupe
1101;Paula Alejandro Torres Torres;0;Desempleado;28;F;Soltero;Primaria;5;19 de Julio
1377;Jose Alejandro Lopez Flores;9500;Técnico Agropecuario;29;M;Soltero;Técnico;3;Colina del Verbo
1186;Elena Alejandro Lopez Lopez;0;Desempleado;10;F;Soltero;Primaria;1;Colina del Verbo
1212;Ana Alejandro Castro Ruiz;9500;Técnico Agropecuario;15;F;Soltero;Técnico;3;Barrio La Cruz
1225;Miguel Alejandro Mendoza Lopez;0;Desempleado;51;M;Soltero;Primaria;4;Monimbó
1204;Mario Alejandro Lopez Flores;18000;Carpintero;74;M;Casado;Secundaria;5;Barrio Arnoldo Alemán
1170;Mario Alejandro Perez Castro;12500;Repartidor;72;M;Casado;Primaria;4;Monimbó
1373;Kevin Alejandro Gonzalez Ruiz;0;Desempleado;1;M;Soltero;Preescolar;1;Barrio La Cruz
1120;Maria Alejandro Martinez Hernandez;0;Desempleado;79;F;Casado;Preescolar;1;Barrio Guadalupe
1242;Fernanda Alejandro Hernandez Martinez;12500;Repartidor;70;F;Casado;Preescolar;2;Colina del Verbo
1219;Daniel Alejandro Martinez Gonzalez;10000;Vendedor;42;M;Soltero;Técnico;1;María Auxiliadora
1299;Daniel Alejandro Flores Martinez;21000;Costur`ero;24;M;Soltero;Preescolar;1;Sol de libertad
1224;Luis Alejandro Ruiz Perez;0;Desempleado;43;M;Soltero;Primaria;3;Barrio El Calvario
1120;Kevin Alejandro Ruiz Lopez;0;Desempleado;22;M;Soltero;Técnico;1;Barrio Guadalupe
1076;Maria Alejandro Torres Torres;14000;Mesero;27;F;Soltero;Primaria;1;Sol de libertad
1016;Marta Alejandro Flores Hernandez;0;Desempleado;63;F;Casado;Primaria;5;Barrio La Cruz
1339;Daniel Alejandro Mendoza Perez;21000;Costur`ero;36;M;Casado;Preescolar;3;Barrio Medardo Andino
1373;Elena Alejandro Hernandez Torres;0;Desempleado;25;F;Casado;Preescolar;1;Barrio La Cruz
1059;Andres Alejandro Gonzalez Castro;0;Desempleado;6;M;Soltero;Primaria;5;Monimbó
1451;Fernanda Alejandro Perez Lopez;0;Desempleado;36;F;Soltero;Preescolar;2;Urbanización San Miguel
1264;Andres Alejandro Gonzalez Gonzalez;15500;Enfermero;33;M;Soltero;Universidad;5;El Calavario
1048;Mario Alejandro Flores Ruiz;12500;Repartidor;44;M;Casado;Preescolar;3;San Ramón
1197;Juan Alejandro Gonzalez Mendoza;17000;Albañil;27;M;Soltero;Secundaria;5;Urbanización San Miguel
1431;Fernanda Alejandro Torres Lopez;0;Desempleado;26;F;Soltero;Preescolar;2;Barrio El Rosario
1423;Carlos Alejandro Castro Gonzalez;18000;Carpintero;77;M;Casado;Secundaria;5;Barrio Obrero
1250;Paula Alejandro Ruiz Gonzalez;11500;Dependiente de tienda;14;F;Soltero;Técnico;1;María Auxiliadora
1204;Mario Alejandro Lopez Ruiz;0;Desempleado;56;M;Soltero;Primaria;1;Barrio Arnoldo Alemán
1082;Miguel Alejandro Mendoza Lopez;10000;Vendedor;14;M;Soltero;Técnico;1;Barrio Guadalupe
1194;Mario Alejandro Lopez Hernandez;21000;Costur`ero;63;M;Soltero;Primaria;5;Barrio Medardo Andino
1141;Sofia Alejandro Ruiz Ruiz;0;Desempleado;12;F;Soltero;Primaria;1;El Calavario
1217;Camila Alejandro Martinez Hernandez;9500;Técnico Agropecuario;59;F;Casado;Técnico;3;19 de Julio
1178;Camila Alejandro Gonzalez Flores;19000;Electricista;29;F;Soltero;Secundaria;5;San Ramón
1278;Daniel Alejandro Ruiz Flores;0;Desempleado;1;M;Soltero;Preescolar;1;Altamira del Este
1353;Paula Alejandro Hernandez Hernandez;12500;Repartidor;75;F;Casado;Preescolar;1;Barrio Guadalupe
1057;Camila Alejandro Martinez Flores;13500;Barbero;26;F;Soltero;Preescolar;2;María Auxiliadora
1049;Fernanda Alejandro Lopez Flores;14500;Cocinero;69;F;Casado;Preescolar;1;Barrio El Rosario
1363;Marta Alejandro Flores Lopez;0;Desempleado;9;F;Soltero;Primaria;1;Barrio La Cruz
1417;Pedro Alejandro Lopez Martinez;15000;Maestro;72;M;Casado;Universidad;5;Barrio Guadalupe
1311;Fernanda Alejandro Gonzalez Castro;11500;Dependiente de tienda;37;F;Casado;Técnico;1;El Calavario
1234;Pedro Alejandro Mendoza Hernandez;0;Desempleado;5;M;Soltero;Preescolar;1;Altamira del Este
1147;Valeria Alejandro Torres Martinez;0;Desempleado;12;F;Soltero;Primaria;1;San Judas
1144;Pedro Alejandro Perez Gonzalez;0;Desempleado;64;M;Soltero;Preescolar;2;Barrio 19 de Julio
1083;Juan Alejandro Lopez Gonzalez;0;Desempleado;66;M;Soltero;Primaria;5;Sol de libertad
1444;Carlos Alejandro Mendoza Mendoza;17000;Albañil;51;M;Soltero;Secundaria;5;Sol de libertad
1022;Ana Alejandro Hernandez Gonzalez;0;Desempleado;74;F;Casado;Preescolar;3;San Judas
1065;Paula Alejandro Hernandez Torres;0;Desempleado;49;F;Casado;Primaria;3;Barrio Obrero
1450;Miguel Alejandro Lopez Castro;11000;Comerciante Informal;41;M;Soltero;Primaria;5;Monimbó
1204;Elena Alejandro Gonzalez Castro;0;Desempleado;11;F;Soltero;Primaria;1;Barrio Arnoldo Alemán
1135;Ana Alejandro Gonzalez Lopez;9000;Obrero;69;F;Casado;Primaria;2;Monimbó
1274;Elena Alejandro Flores Gonzalez;8500;Campesino;40;F;Casado;Primaria;1;San Ramón
1346;Elena Alejandro Castro Lopez;12500;Repartidor;15;F;Soltero;Secundaria;1;Barrio Obrero
1278;Andres Alejandro Perez Castro;0;Desempleado;4;M;Soltero;Preescolar;1;Altamira del Este
1183;Valeria Alejandro Perez Hernandez;14500;Cocinero;79;F;Casado;Preescolar;2;Barrio Obrero
1211;Paula Alejandro Perez Mendoza;0;Desempleado;61;F;Soltero;Primaria;3;Barrio Los Pinos
1362;Marta Alejandro Ruiz Mendoza;0;Desempleado;12;F;Soltero;Primaria;2;Urbanización San Miguel
1352;Miguel Alejandro Mendoza Gonzalez;13500;Barbero;24;M;Casado;Primaria;4;Barrio Arnoldo Alemán
1095;Sofia Alejandro Castro Mendoza;0;Desempleado;9;F;Soltero;Primaria;1;19 de Julio
1498;Marta Alejandro Mendoza Castro;0;Desempleado;21;F;Soltero;Técnico;1;Barrio El Calvario
1039;Elena Alejandro Perez Hernandez;12500;Repartidor;37;F;Soltero;Primaria;2;Sol de libertad
1418;Miguel Alejandro Torres Ruiz;0;Desempleado;52;M;Casado;Primaria;5;Monimbó
1450;Pedro Alejandro Mendoza Ruiz;14000;Mesero;46;M;Soltero;Primaria;2;Monimbó
1221;Maria Alejandro Castro Martinez;18000;Carpintero;80;F;Casado;Secundaria;5;Barrio El Rosario
1341;Andres Alejandro Castro Lopez;12500;Repartidor;53;M;Soltero;Preescolar;3;Urbanización San Miguel
1421;Camila Alejandro Lopez Torres;0;Desempleado;28;F;Soltero;Primaria;3;El Calavario
1392;Ana Alejandro Gonzalez Hernandez;0;Desempleado;14;F;Soltero;Secundaria;1;Barrio Arnoldo Alemán
1471;Juan Alejandro Martinez Lopez;0;Desempleado;31;M;Casado;Preescolar;1;Barrio El Rosario
1439;Fernanda Alejandro Lopez Ruiz;0;Desempleado;56;F;Soltero;Primaria;5;Barrio La Cruz
1484;Andres Alejandro Lopez Martinez;0;Desempleado;49;M;Soltero;Preescolar;2;El Calavario
1012;Valeria Alejandro Hernandez Ruiz;0;Desempleado;40;F;Soltero;Primaria;5;Barrio Guadalupe
1341;Maria Alejandro Hernandez Ruiz;0;Desempleado;6;F;Soltero;Primaria;1;Urbanización San Miguel
1289;Miguel Alejandro Torres Hernandez;10000;Vendedor;65;M;Soltero;Técnico;1;Colina del Verbo
1399;Andres Alejandro Ruiz Flores;14500;Cocinero;62;M;Casado;Primaria;5;María Auxiliadora
1071;Valeria Alejandro Gonzalez Flores;21000;Costur`ero;26;F;Casado;Preescolar;1;Barrio Guadalupe
1257;Andres Alejandro Torres Perez;17000;Albañil;72;M;Casado;Secundaria;5;Barrio Guadalupe
1259;Marta Alejandro Castro Lopez;0;Desempleado;45;F;Casado;Preescolar;2;Barrio La Cruz
1456;Juan Alejandro Lopez Perez;18000;Carpintero;30;M;Soltero;Secundaria;5;Barrio La Cruz
1353;Kevin Alejandro Flores Gonzalez;0;Desempleado;31;M;Soltero;Primaria;5;Barrio Guadalupe
1497;Sofia Alejandro Gonzalez Hernandez;0;Desempleado;79;F;Casado;Primaria;4;Colina del Verbo
1431;Mario Alejandro Hernandez Ruiz;0;Desempleado;20;M;Soltero;Técnico;1;Barrio El Rosario
1291;Carlos Alejandro Hernandez Castro;9000;Obrero;56;M;Soltero;Preescolar;1;Urbanización San Miguel
1339;Camila Alejandro Ruiz Gonzalez;12000;Trabajador doméstico;51;F;Soltero;Preescolar;3;Barrio Medardo Andino
1385;Pedro Alejandro Martinez Castro;14000;Mesero;58;M;Soltero;Primaria;4;Monimbó
1081;Juan Alejandro Lopez Ruiz;0;Desempleado;4;M;Soltero;Preescolar;1;San Ramón
1316;Elena Alejandro Perez Mendoza;13500;Barbero;18;F;Soltero;Técnico;1;Colina del Verbo
1188;Fernanda Alejandro Hernandez Flores;0;Desempleado;40;F;Soltero;Preescolar;1;San Judas
1208;Lucia Alejandro Hernandez Flores;0;Desempleado;73;F;Casado;Primaria;4;Urbanización San Miguel
1096;Mario Alejandro Hernandez Flores;13500;Barbero;34;M;Soltero;Primaria;3;Barrio Obrero
1295;Lucia Alejandro Martinez Torres;12500;Repartidor;27;F;Soltero;Preescolar;2;Barrio Guadalupe
1114;Juan Alejandro Flores Mendoza;0;Desempleado;12;M;Soltero;Primaria;4;Barrio El Calvario
1205;Lucia Alejandro Torres Martinez;0;Desempleado;14;F;Soltero;Secundaria;1;María Auxiliadora
1404;Andres Alejandro Ruiz Castro;0;Desempleado;3;M;Soltero;Preescolar;1;Baká
1103;Andres Alejandro Castro Ruiz;11500;Dependiente de tienda;61;M;Soltero;Técnico;1;Barrio Medardo Andino
1237;Lucia Alejandro Gonzalez Perez;17000;Albañil;46;F;Casado;Secundaria;5;Barrio Obrero
1372;Pedro Alejandro Torres Flores;17000;Albañil;56;M;Soltero;Secundaria;5;Monimbó
1081;Carlos Alejandro Flores Torres;0;Desempleado;11;M;Soltero;Primaria;1;San Ramón
1077;Carlos Alejandro Flores Perez;11500;Dependiente de tienda;68;M;Casado;Técnico;1;Barrio La Cruz
1305;Valeria Alejandro Torres Lopez;8500;Campesino;64;F;Casado;Preescolar;1;Monimbó
1291;Luis Alejandro Perez Martinez;18000;Carpintero;16;M;Soltero;Secundaria;5;Urbanización San Miguel
1024;Juan Alejandro Lopez Lopez;17000;Albañil;50;M;Casado;Secundaria;5;Barrio Obrero
1416;Paula Alejandro Perez Torres;11500;Dependiente de tienda;74;F;Casado;Técnico;1;San Ramón
1110;Paula Alejandro Hernandez Torres;21000;Costur`ero;50;F;Soltero;Preescolar;3;Barrio Guadalupe
1106;Pedro Alejandro Lopez Torres;12000;Trabajador doméstico;47;M;Soltero;Primaria;3;Colina del Verbo
1140;Ana Alejandro Hernandez Flores;13500;Barbero;39;F;Soltero;Preescolar;2;Barrio El Rosario
1373;Sofia Alejandro Torres Mendoza;0;Desempleado;11;F;Soltero;Primaria;2;Barrio La Cruz
1183;Maria Alejandro Lopez Martinez;13500;Barbero;73;F;Soltero;Preescolar;1;Barrio Obrero
1398;Camila Alejandro Lopez Flores;10500;Cajero;15;F;Soltero;Técnico;1;Barrio La Cruz
1339;Marta Alejandro Martinez Hernandez;10500;Cajero;58;F;Casado;Técnico;1;Barrio Medardo Andino
1219;Paula Alejandro Ruiz Martinez;17000;Albañil;60;F;Soltero;Secundaria;5;María Auxiliadora
1230;Miguel Alejandro Lopez Torres;12000;Trabajador doméstico;34;M;Soltero;Primaria;5;Barrio 19 de Julio
1383;Andres Alejandro Flores Hernandez;11000;Comerciante Informal;46;M;Soltero;Preescolar;2;Colina del Verbo
1477;Marta Alejandro Perez Castro;21000;Costur`ero;41;F;Soltero;Preescolar;2;El Calavario
1304;Ana Alejandro Hernandez Hernandez;12500;Repartidor;24;F;Soltero;Primaria;5;Urbanización San Miguel
1248;Marta Alejandro Hernandez Martinez;0;Desempleado;10;F;Soltero;Primaria;1;Barrio Arnoldo Alemán
1371;Daniel Alejandro Martinez Torres;0;Desempleado;52;M;Soltero;Preescolar;2;19 de Julio
1082;Pedro Alejandro Hernandez Hernandez;0;Desempleado;12;M;Soltero;Primaria;1;Barrio Guadalupe
1330;Andres Alejandro Hernandez Ruiz;0;Desempleado;6;M;Soltero;Primaria;2;San Judas
1331;Carlos Alejandro Gonzalez Lopez;21000;Costur`ero;44;M;Soltero;Primaria;1;Barrio El Calvario
1028;Kevin Alejandro Perez Ruiz;11500;Dependiente de tienda;21;M;Casado;Técnico;1;Barrio Medardo Andino
1316;Marta Alejandro Hernandez Castro;0;Desempleado;34;F;Soltero;Primaria;1;Colina del Verbo
1388;Mario Alejandro Ruiz Torres;19000;Electricista;16;M;Soltero;Secundaria;5;Sol de libertad
1253;Jose Alejandro Castro Hernandez;0;Desempleado;52;M;Casado;Preescolar;2;Baká
1222;Juan Alejandro Flores Mendoza;9500;Técnico Agropecuario;30;M;Soltero;Técnico;3;19 de Julio
1146;Andres Alejandro Torres Torres;0;Desempleado;11;M;Soltero;Primaria;4;Barrio Obrero
1076;Marta Alejandro Mendoza Perez;16000;Médico general;34;F;Soltero;Universidad;5;Sol de libertad
1287;Pedro Alejandro Mendoza Gonzalez;10000;Vendedor;46;M;Soltero;Técnico;1;Barrio La Cruz
1387;Lucia Alejandro Ruiz Gonzalez;14500;Cocinero;76;F;Casado;Primaria;4;Barrio 19 de Julio
